steps,rewards
124,-61.62457242431018
206,-130.51435385851428
283,-304.802213518182
398,-375.97584300111174
580,-498.10713599705343
642,-112.93124894962003
737,-96.70689938065037
965,-192.2311123198822
1146,-206.47688973376114
1302,-229.48099781867796
1401,-202.35360461748485
1660,-119.82821743708666
1737,-140.73668518887382
2131,-154.3947184578439
2326,-191.27151472336385
2648,-71.30325702526811
3220,-363.3065866053453
3496,-369.60893166365656
3805,-403.0971020100216
4805,-96.85496118405433
5123,-106.00523819185244
5379,-135.21066646128048
5660,68.81789158339993
5878,-203.88272492540517
6122,-102.60218558623032
6654,-146.22130851694953
7421,-297.85940686813154
7596,30.413144022477326
7883,3.180596773835731
8154,-29.11052735564185
9154,-153.35708564745607
9444,-20.913573820801872
9733,-92.50869838171958
10212,-41.779089743970715
11212,-179.1172335815395
12212,-93.63653018625847
12436,-79.64871887940603
13436,-92.02688513452637
14436,-156.72652686428464
14851,13.285178090021503
15851,-94.82333231483605
16851,-120.95492792822539
17851,-127.02065871163734
18851,-130.51225628802425
19851,-116.68195104294693
20851,-169.82196431194697
21851,-58.927027440540805
22851,-165.54956772606846
23851,-173.9062346552939
24084,-91.15474972054837
25084,-123.01383410496541
26084,-105.44919774433077
26139,-75.20330588820175
27139,-116.79227516660384
28139,-98.3186882425901
29139,-175.07373889531726
30139,-126.83464895578713
30655,-28.47664647537856
30741,-72.75353085819366
31741,-124.5516910703463
32741,-135.30580135509777
33741,-171.5420035502705
33892,-95.3438663471272
34892,-72.86589049988422
35765,-209.79254727400485
36765,-157.4211121045074
36876,-103.56033387936807
37041,-193.70667513461058
38041,-147.5716204767354
38356,-55.68704483454377
38493,-127.66058486820452
38566,-145.97930814995144
38951,-157.26123680297886
39127,-190.94036903821677
39412,-278.7725706871205
39479,-113.23140544489414
39733,-206.0659646930839
39809,-114.38628662160701
39970,-135.52936975008336
40598,-349.8162134292555
41083,-329.0940155842784
41199,-80.43966048419858
41812,-404.9789285135123
42812,-58.84317760545936
42911,-73.58153068678551
43029,-142.9531833600503
43293,-311.9698962520938
43417,-127.45402620827525
43639,-196.64164307011131
43775,-140.24603999890834
43993,-190.0877334949601
44711,-598.1294162527968
45711,-82.02878503018286
45805,-223.51231045107218
46026,-227.71918323571163
46229,-187.04317603438807
46839,-353.7696202385142
47839,-43.90357163360284
48018,-162.6779958077994
49018,-44.560153746965675
49455,-256.86002583219374
50455,-67.53691204140743
50601,-114.43963033267315
50949,-283.0964461180248
51483,-293.38701567211035
51915,-251.24073432541843
52029,-151.9225717878855
52727,-314.7631128543871
52922,-145.88699691061467
53473,-176.13890689292674
53595,-122.50663273106137
54595,-4.889150272069163
54715,-108.9503173911484
54936,-211.51332406679393
55061,-97.99707016093738
55195,-139.47798484966395
55725,-276.364157653345
56725,-1.2329007519256823
57692,-337.844718961841
58692,-21.4481987096177
59692,-39.266415910550165
60658,-291.1172853452556
61658,-42.23931549594649
62658,-37.313710862311055
63658,21.16827987998876
64658,-33.152088874335185
65658,-68.62479305075439
65922,-63.817178801493
66922,-7.492502867936825
67922,-42.16129942335115
68922,-90.84588012659465
69922,-40.45796109222313
70046,-121.75461573573936
71046,-30.225939673255755
72046,-32.3462850837819
73046,-38.33060646807687
74046,22.354197539622987
75046,-25.820251869406896
76046,15.61403490216139
77046,22.494905751609814
78046,-38.136538470609985
79046,17.865983968005644
80046,-19.007824723602162
81046,-68.44590255066346
82046,-24.6429266435006
83046,-15.643734869146998
84046,-1.6299545835842557
85046,-26.61398308592436
86046,-29.991126225156385
87046,-21.452425676973863
88046,-10.691725620519922
89046,4.334564854459835
89534,181.11538898877848
90534,-18.63752415856393
91534,-20.07978447478667
92534,-17.172400669169523
93534,-1.325945718741273
94534,-17.66975184441474
95534,-34.205535967994905
96534,-37.43293936098125
97534,-12.60075088999345
98534,-36.868346242905986
99534,-37.516983100354864
99660,-410.7671606791033
100660,-49.28975112671231
101660,-9.292641781045504
102660,-39.92426123155178
103660,-64.82488525185133
104660,-41.80077645142155
104925,-189.54844772661426
105168,25.942628280368552
106168,-13.106922978704585
107168,-50.70207812851465
107316,5.795992295649029
107583,-21.034021756502256
107942,-200.94359325793002
108077,-208.8482103934633
109077,-21.25274158007457
109362,-202.91445333246935
109806,164.97880449646055
110806,4.077419515634355
110969,-161.79362682036475
111144,-62.36521889170028
112144,-45.291293440944905
112296,22.20467859439576
113296,-22.56638174913307
114296,-27.06793470235443
115296,-61.86575419654062
115468,-155.80289951226462
116468,-11.688180086315253
116873,243.8477895688614
117455,138.97289743276133
118455,-47.717293131156005
119455,17.060867580945587
120455,-33.45984652548652
121455,-4.158347428216485
122455,-20.135280005159423
122930,-307.4939739167829
123930,21.209607962281677
124732,139.8485477659592
125732,-37.2469736203938
126679,-275.4456739884754
127679,-20.343652884720235
128679,-18.025347413520922
129577,117.73403572451187
130577,1.1389687497677237
131577,-7.860419773556293
132577,-20.995800066705474
133577,-13.493012008592665
134577,8.20008438749017
135050,-4.150702729423742
135219,-63.83091342718965
135371,-163.89937421647377
136371,-17.43328703065157
137371,-6.237319125028674
138371,-24.11458184220116
138943,155.34464169258368
139910,140.29411697363489
140089,50.48698561594945
141089,1.0797102046159297
141987,132.23711407099
142254,-189.30160074013594
143024,129.12839906521484
143734,-181.9849537288663
144059,1.367265760927424
144185,-126.03805207357493
144954,103.90319440291466
145526,217.4584348987695
145949,225.14945506459355
146429,217.28158259236804
147429,4.5827103213592615
147727,-144.9358948042411
148009,-27.9076801745598
148259,-149.4565898489265
148451,38.88289605055971
148645,46.59146455211773
148927,37.08762659228415
149385,239.67435789459557
150035,145.5837245622672
150562,-304.56851156435664
151000,206.81370053970517
151129,1.3731420429498797
151535,231.70535078188993
152087,160.4447661957723
152647,158.96116344166325
153310,198.3742520426832
154109,-129.6162979717663
154689,227.74789762134935
155362,134.49908706378596
155666,24.28519905676565
155991,252.58795114430376
156378,272.71936338531776
156788,235.8416628280206
157154,189.15986796324236
157538,258.69011208014103
158444,167.14950677912918
158898,265.8836896093381
159058,245.00056671794187
159201,-103.34011114089363
159599,273.61397061423304
160397,202.7909058470836
160806,227.91168368045618
161237,195.52547160485307
162187,175.10547758210808
162887,228.36233098127252
163177,4.103956627003825
163519,-75.64665255677544
163920,229.7928901314173
164182,240.9601847839774
164540,183.46965460343
164927,246.77511750466337
165302,222.73488308849102
165675,205.2087066168458
165890,-18.375445371286645
166261,11.51093600211567
166712,206.88621906913318
167119,220.28406357038415
167390,13.90348369743782
168068,176.6185805291867
168557,212.98795021642343
168879,245.2185348244262
169220,272.60558063367887
169593,222.102840345991
169899,-24.74483212743391
170257,260.5244746823703
170374,33.93512684546772
170606,15.736353970670365
171102,195.2243395623687
171427,-3.020632659513211
171831,270.01522020163
172496,218.54222182291323
172704,-4.9966635685374285
173049,214.74682293101262
173429,237.43083205637112
174050,186.92750050215545
174287,-10.042041136598286
174699,244.5252148314235
175653,218.10010277683037
176653,89.00609055221312
176883,13.22218796002322
177585,240.76726530422536
177823,-54.030937126498856
177914,44.30423802595409
178298,-403.94182288697766
178490,-14.59435411336132
179078,218.77981104370156
179309,-93.28507230993883
179856,-224.14559840299887
180032,-8.947758131808229
180246,29.50986334429652
180517,224.998958311956
180660,-2.184838285710242
181043,268.77820759871616
181321,216.76153464434304
181640,225.09432308125008
181899,-3.1431315696020903
182203,265.81154404196974
182513,210.1681772611761
182699,-16.30552793129202
183038,272.4620040599316
183704,228.53107136986537
184114,284.11764979732595
184536,-223.93221148207573
185236,220.8915900796804
185617,264.5100083635304
185895,-40.92381745868529
186650,207.4081878624961
186897,204.32369183635578
187220,257.6026173428961
187477,194.25678636671915
187904,-115.25751469618027
188018,-168.1191760766792
188226,9.149239317881523
188627,238.95587703232343
188894,229.7160534470196
189253,222.84189298095305
189543,243.67952994627066
189891,236.3566143934222
190509,243.70013712018664
190701,-209.34078332696708
191035,274.8607928236122
191316,225.65198202346573
191632,230.68962148279306
191820,-13.505329825986678
192148,245.21778289197923
193030,217.68192101373995
193131,-24.46945497539022
193439,236.60963079323585
193807,224.9249240680225
194219,211.94876819608902
194615,183.43588905039803
194916,250.01778143090849
195309,225.06578002617047
195620,255.956499711285
195831,-80.44067010198123
196151,226.41589655157364
196440,229.97207089777746
196639,-24.32476488092385
196997,242.97586991981058
197324,-54.449823893508395
197718,178.91646794069936
198034,273.76020893870503
198421,250.6131194013921
198771,266.5084437470301
198960,-26.5303723954993
199307,245.55561316928456
199658,219.0277606675831
